activity name,activity code,division,group,class,isic description,activity description,jurisdiction,status
Wholesale of paint and varnish,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of Painting Equipment and Machinery Trading,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of Palm Saplings and Seedlings Trading,,46,462,4620,Wholesale of agricultural raw materials and live animals,,SPC,
Wholesale of paper in bulk,,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,SPC,
Wholesale of Paper Products Trading,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Parks Equipments Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
"Wholesale of perfumery cosmetics, beauty products and soaps",,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of personal requisites,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of pharmaceutical and medical goods,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Photocopiers and Outfit Trading,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Photographic and Optic Apparatuses Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
"Wholesale of photographic and optical goods (e.g. sunglasses, binoculars, magnifying glasses)",,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Photographic Films and Material Trading,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Plane Internal Products Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Plants and Trees Saplings Trading,,46,462,4620,Wholesale of agricultural raw materials and live animals,,SPC,
Wholesale of Plastic Bags and Containers Trading,,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,SPC,
Wholesale of plastic materials in primary forms,,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,SPC,
Wholesale of precious stones,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of printed circuits,,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,SPC,
Wholesale of Printing Press Equipment and Supplies Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of production-line robots,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of products of primary processing of wood,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of Professional Clothes Trading,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of Professional Shoes Trading,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
"Wholesale of recorded audio and video tapes, CDs, DVDs",,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Refining and Infiltration Devices Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Restaurants and Kitchens Equipment and Outfit Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Rice Trading,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of rubber,,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,SPC,
Wholesale of Safety and Fire Fighting Equipment and Devices Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Salt Trading,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
"Wholesale of sanitary equipment: • Baths, washbasins, toilets and other sanitary porcelain",,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
"Wholesale of sanitary installation equipment: tubes, pipes, fittings, taps, t-pieces, connections, rubber pipes etc.",,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of Sanitary Ware and Connections Trading,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
"Wholesale of School, Hospital and Laboratory Furniture Trading",,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Scientific and Practical Equipment and Devices Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Sea Cleaning Equipment Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of semiconductor devices,,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,SPC,
Wholesale of Sewing and Weaving Equipment and Spare Parts Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Shipment Containers Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Silverware and Table Ware Trading,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Smelter and Furnace Fire Stone Trading,,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,SPC,
Wholesale of software,,46,465,4651,"Wholesale of computers, computer peripheral equipment and software",,SPC,
Wholesale of Spare Parts Trading Of Electrical And Electronic Devices,,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,SPC,
Wholesale of Spare Parts Trading of Machines and Motors,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Spare Parts Trading of Safety and Fire Fighting Equipment,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Specialized Photography Equipment Tools and Outfit Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Sports Field and Hall Equipment and Outfit Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Sports Shoes Trading,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
"Wholesale of stationery, books, magazines and newspapers",,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Sterilizers and Disinfectants,103202.0,46,466,4661,"Wholesale of solid, liquid and gaseous fuels and related products",,SPC,
"Wholesale of sugar, chocolate and sugar confectionery",100825.0,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of Sweets,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of Tailoring Outfit Trading,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of Tanks and Reservoirs Trading,103184.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of telephone and communications equipment,,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,SPC,
Wholesale of textile fibres etc,,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,SPC,
"Wholesale of textiles, clothing and footwear",,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of tools and accessories breeding birds Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
"Wholesale of tools such as hammers, saws, screwdrivers and other hand tools",,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of Traffic and Guiding Boards and Outfit Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
"Wholesale of transport equipment except motor vehicles, motorcycles and bicycles",,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Typewriter and Photocopier and Outfit Trading,,46,465,4651,"Wholesale of computers, computer peripheral equipment and software",,SPC,
Wholesale of umbrellas,103097.0,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of Underwear Trading,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of Upholstery Material and Outfit Trading,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Vending Equipment Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Ventilation Devices Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Veterinary Apparatuses and Outfit Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of wallpaper and floor coverings,103035.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of Wallpaper Trading,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of waste and scrap and other products n.e.c.,,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,SPC,
Wholesale of watches trading,,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,SPC,
"Wholesale of watches, clocks and jewellery",,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Water Cooling and Heating Equipment and Machinery Trading,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of Water Desalination Equipment and Machinery and Outfit Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Water Heater Trading,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of Well Drilling Equipment Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of wires and switches and other installation equipment for industrial use,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Women Shoes Trading,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of wood in the rough,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of Wood Products Trading,103001.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
"Wholesale of woodenware, wickerwork and corkware etc.",,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Workshop Equipment and Machines and Spare Parts Trading,102999.0,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Workshop Metal Equipment and Tools Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of yarn,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale on a fee or contract basis,,46,461,4610,Wholesale on a fee or contract basis,,SPC,
Wholesale tools and accessories extensions of computer networks,,46,465,4651,"Wholesale of computers, computer peripheral equipment and software",,SPC,
Wholesale trade in soil stabilizers,,46,462,4620,Wholesale of agricultural raw materials and live animals,,SPC,
Wholesale trading in alternative energy equipment and accessories,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale trading of Artificial Intelligence Robots,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale trading of multi-dimensional Printers,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale trading of smart Systems,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Window Blinds Manufacturing,103678.0,22,222,2220,Manufacture of plastics products,,SPC,
Wire and cable trade - Wholesale,,46,466,4662,Wholesale of metals and metal ores,,SPC,
Wired telecommunications activities,103005.0,61,611,6110,Wired telecommunications activities,,SPC,
Wireless telecommunications activities,,61,612,6120,Wireless telecommunications activities,,SPC,
Wires &amp; Cables Trading,103003.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,SPC,
Women Underwears Trading,103002.0,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,SPC,
Wooden Products Trading,103001.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Working Soap forming,103337.0,20,202,2023,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",,SPC,
"Workshop Equipment, Machinery &amp; Spare Parts Trading",102999.0,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Workshop Hardware &amp; Tools Trading,102998.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,SPC,
Writing Books and Films and Illustrating Books,,90,900,9000,"Creative, arts and entertainment activities",,SPC,
Yoga instruction,102995.0,85,854,8541,Sports and recreation education,,SPC,
Repair of electrical equipment,101233,33,331,3314,Repair of electrical equipment,,Spc,Draft
