activity name,activity code,division,group,class,isic description,activity description,jurisdiction,status
Transport of sewage Water using Pumping Tankers,,37,370,3700,Sewerage,,Meydan,
Transport Services Training,103122.0,85,854,8549,Other education n.e.c.,,Meydan,
Transportation of passengers by autonomous taxis,103125.0,49,492,4922,Other passenger land transport,,Meydan,
Transportation Risk Insurance,103127.0,65,651,6512,Non-life insurance,,Meydan,
Transportation Vehicles Rental,,77,771,7710,Renting and leasing of motor vehicles,,Meydan,
Transporting & Towing Motorcycles,,52,522,5221,Service activities incidental to land transportation,,Meydan,
Transporting & Towing Vehicles,,52,522,5221,Service activities incidental to land transportation,,Meydan,
Transporting Passengers Via Tourist Vehicles,,49,492,4922,Other passenger land transport,,Meydan,
Travel Agency,103119.0,79,791,7911,Travel agency activities,,Meydan,
Travelers Cheques Exchangers,103121.0,66,661,6612,Security and commodity contracts brokerage,,Meydan,
Trikke Scooters Rental,,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,Meydan,
"Trustee, Fiduciary And Custody Services On A Fee Or Contract Basis",,66,661,6619,Other activities auxiliary to financial service activities,,Meydan,
Tunnels & Bridges Engineering Services,,71,711,7110,Architectural and engineering activities and related technical consultancy,,Meydan,
"Turkish Baths, Sauna And Steam Baths, Solariums, Reducing And Slandering Salons, Massage Salons Etc.",100076.0,96,960,9609,Other personal service activities n.e.c.,,Meydan,
Turnkey Projects Contracting,103101.0,46,461,4610,Wholesale on a fee or contract basis,,Meydan,
Tutoring Services,103102.0,85,854,8549,Other education n.e.c.,,Meydan,
Tv & Radio Broadcasting Station,,61,611,6110,Wired telecommunications activities,,Meydan,
Tv Shopping,103105.0,47,479,4791,Retail sale via mail order houses or via Internet,,Meydan,
Tv Studio,103106.0,59,591,5912,"Motion picture, video and television programme post-production activities",,Meydan,
"Typewriters, Photocopiers & Spare Parts Trading",103086.0,47,474,4741,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores",,Meydan,
Typing & Photocopying Services,103087.0,82,821,8219,"Photocopying, document preparation and other specialized office support activities",,Meydan,
"Typing, Word Processing, Or Desktop Publishing",103088.0,82,821,8219,"Photocopying, document preparation and other specialized office support activities",,Meydan,
"Tyre And Tube Repair, Fitting Or Replacement",103089.0,45,452,4520,Maintenance and repair of motor vehicles,,Meydan,
Tyre Fixing & Wheel Alignment Services,103090.0,45,452,4520,Maintenance and repair of motor vehicles,,Meydan,
Unani Medicine Center,103098.0,86,869,8690,Other human health activities,,Meydan,
"Underwriting Annuities And Life Insurance Policies, Disability Income Insurance Policies, And Accidental Death And Dismemberment Insurance Policies (With Or Without A Substantial Savings Element).",,65,651,6511,Life insurance,,Meydan,
Uniforms Trading,103099.0,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,Meydan,
University,103060.0,85,853,8530,Higher education,,Meydan,
University Dormitory,103062.0,55,559,5590,Other accommodation,,Meydan,
Unmanned Aerial Vehicle (Drone) Service,103064.0,52,522,5229,Other transportation support activities,,Meydan,
Unmanned Aerial Vehicles (Drone) Trading,103065.0,47,477,4773,Other retail sale of new goods in specialized stores,,Meydan,
Upholstery Requisites Trading,103066.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,Meydan,
Urban Planning Engineering Services,103067.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,Meydan,
Urology Clinic,103069.0,86,862,8620,Medical and dental practice activities,,Meydan,
Used Automobile Trading,103071.0,45,451,4510,Sale of motor vehicles,,Meydan,
Used Automobile Trading For Export,103072.0,45,451,4510,Sale of motor vehicles,,Meydan,
Used Building Machinery & Equipment Trading,103073.0,47,477,4774,Retail sale of second-hand goods,,Meydan,
Used Cloth & Personal Items Trading,103076.0,46,464,4641,"Wholesale of textiles, clothing and footwear",,Meydan,
Used Cooking Oils Trading,103077.0,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,Meydan,
Used Electrical & Electronic Appliances Trading,103078.0,47,477,4774,Retail sale of second-hand goods,,Meydan,
Used Furniture Trading,103079.0,47,477,4774,Retail sale of second-hand goods,,Meydan,
Used Heavy Equipment & Machinery Trading,103080.0,47,477,4774,Retail sale of second-hand goods,,Meydan,
Used Household Utensils Trading,103083.0,47,477,4774,Retail sale of second-hand goods,,Meydan,
"Used Jewellery Trading
",103084.0,47,477,4774,Retail sale of second-hand goods,,Meydan,
Used Luxury Automobiles Trading,103085.0,45,451,4510,Sale of motor vehicles,,Meydan,
Used Trucks Trading,,45,451,4510,Sale of motor vehicles,,Meydan,
"Using Electronic Media Smart Applications, Or Any Other Means Of Renting Vehicles",,77,771,7710,Renting and leasing of motor vehicles,,Meydan,
Valet Parking Services,,96,960,9609,Other personal service activities n.e.c.,,Meydan,
Vascular Surgery Clinic,,86,862,8620,Medical and dental practice activities,,Meydan,
Vegetables & Fruit Trading,103057.0,46,463,4630,"Wholesale of food, beverages and tobacco",,Meydan,
Vehicle Liquids Bottling,103058.0,82,829,8292,Packaging activities,,Meydan,
"Vehicles Auctions Organizing
",,82,829,8299,Other business support service activities n.e.c.,,Meydan,
Vehicles Number Plates Fixing,,96,960,9609,Other personal service activities n.e.c.,,Meydan,
Vehicles Numbers Trading,103059.0,46,469,4690,Non-specialized wholesale trade,,Meydan,
Vehicles Registration Services,,52,522,5229,Other transportation support activities,,Meydan,
Vehicles Technical Testing,,71,712,7120,Technical testing and analysis,,Meydan,
Vehicles Tracking Systems Services,103054.0,80,802,8020,Security systems service activities,,Meydan,
Vehicles Upholstery Services,103055.0,45,452,4520,Maintenance and repair of motor vehicles,,Meydan,
Vending Machines Trading,103053.0,46,465,4659,Wholesale of other machinery and equipment,,Meydan,
Ventilators & Fans Trading,103052.0,46,465,4659,Wholesale of other machinery and equipment,,Meydan,
Verification Of Compliance Of Islamic Banking With Shari'A,103050.0,70,702,7020,Management consultancy activities,,Meydan,
Vertical & Horizontal Transportation Systems Consultant,103051.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,Meydan,
Vessel Classification Services,103044.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,Meydan,
Vessels Inspection,103045.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,Meydan,
Veterinary Clinic,103046.0,75,750,7500,Veterinary activities,,Meydan,
Veterinary Consultant,103047.0,75,750,7500,Veterinary activities,,Meydan,
Veterinarian Laboratory,103048.0,75,750,7500,Veterinary activities,,Meydan,
Veterinary Activities,103047.0,75,750,7500,Veterinary activities,,Meydan,
Veterinary Assistants Or Other Auxiliary Veterinary Personnel,103049.0,75,750,7500,Veterinary activities,,Meydan,
Veterinary Equipment & Instruments Trading,103042.0,46,465,4659,Wholesale of other machinery and equipment,,Meydan,
Veterinary Hospital,,75,750,7500,Veterinary activities,,Meydan,
Veterinary Medicines Trading,103043.0,46,464,4649,Wholesale of other household goods,,Meydan,
Veterinary Quarantine Services,,75,750,7500,Veterinary activities,,Meydan,
Veterinary Research Center,,72,721,7210,Research and experimental development on natural sciences and engineering,,Meydan,
Video Games Consoles Trading,103041.0,46,464,4649,Wholesale of other household goods,,Meydan,
Virtual Assets  Management and Investment Services,,66,661,6619,Other activities auxiliary to financial service activities,,Meydan,
Virtual Assets Advisory Services,,66,661,6619,Other activities auxiliary to financial service activities,,Meydan,
Virtual Assets Broker-Dealer Services,,66,661,6619,Other activities auxiliary to financial service activities,,Meydan,
Virtual Assets Custody Services,,66,661,6619,Other activities auxiliary to financial service activities,,Meydan,
Virtual Assets Exchange Services,,66,661,6619,Other activities auxiliary to financial service activities,,Meydan,
Virtual Assets Lending and Borrowing Services,,66,661,6619,Other activities auxiliary to financial service activities,,Meydan,
Virtual Assets Proprietary Trading in Crypto-commodities,,66,661,6619,Other activities auxiliary to financial service activities,,Meydan,
Virtual Assets Transfer and Settlement Services,,66,661,6619,Other activities auxiliary to financial service activities,,Meydan,
Virtual Reality & Augmented Reality Provision & Development Services,,59,591,5912,"Motion picture, video and television programme post-production activities",,Meydan,
Visual Arts Festivals,,90,900,9000,"Creative, arts and entertainment activities",,Meydan,
Visual Materials Subtitling & Dubbing Services,,59,591,5911,"Motion picture, video and television programme production activities",,Meydan,
Visual Recorded Media Distribution,103036.0,59,591,5913,"Motion picture, video and television programme distribution activities",,Meydan,
Visual Recorded Media Trading,103037.0,47,476,4762,Retail sale of music and video recordings in specialized stores,,Meydan,
Vocational Rehabilitation And Habilitation Activities For Unemployed Persons Provided That The Education Component Is Limited,,88,889,8890,Other social work activities without accommodation,,Meydan,
Vocational School,103039.0,85,852,8522,Technical and vocational secondary education,,Meydan,
Volleyball Training,103040.0,93,931,9312,Activities of sports clubs,,Meydan,
Warehousing And Storage,103034.0,52,521,5210,Warehousing and storage,,Meydan,
Washing And (Dry-) Cleaning Of Textile And Fur Products,,96,960,9601,Washing and (dry-) cleaning of textile and fur products,,Meydan,
Waste Management & Recycling Consultancy,103032.0,70,702,7020,Management consultancy activities,,Meydan,
Waste Paper Trading,103022.0,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,Meydan,
Waste Plastic Trading,103023.0,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,Meydan,
Wastewater Disposal Vehicles Rental,,77,771,7710,Renting and leasing of motor vehicles,,Meydan,
Watches & Clocks & Spare Parts Trading,103024.0,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,Meydan,
Water Cooling & Heating Equipment Trading,103025.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,Meydan,
Water Desalination Equipment Trading,103026.0,46,465,4659,Wholesale of other machinery and equipment,,Meydan,
Water Heaters Trading,103027.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,Meydan,
Water Sports Training Services,,93,931,9312,Activities of sports clubs,,Meydan,
Water Treatment & Purification Chemicals Trading,103028.0,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,Meydan,
Water Treatment Equipment Trading,103029.0,46,465,4659,Wholesale of other machinery and equipment,,Meydan,
"Water, Sewage & Irrigation Engineering Services",103031.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,Meydan,
Watersports Equipment Rental,103007.0,77,772,7721,Renting and leasing of recreational and sports goods,,Meydan,
Wax Candles Trading,103008.0,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,Meydan,
Wax Museum,103009.0,91,910,9102,Museums activities and operation of historical sites and buildings,,Meydan,
Weather Forecasting Activities,103010.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,Meydan,
Web Hosting,103014.0,63,631,6311,"Data processing, hosting and related activities",,Meydan,
Web Portals,103015.0,63,631,6312,Web portals,,Meydan,
Web-Design,103013.0,62,620,6201,Computer programming activities,,Meydan,
Wedding Parties Organizing,103018.0,90,900,9000,"Creative, arts and entertainment activities",,Meydan,
Weighing & Measuring Laboratory,103019.0,71,712,7120,Technical testing and analysis,,Meydan,
Weighing & Measuring Services,103020.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,Meydan,
Welfare And Guidance Activities For Children And Adolescents,,88,889,8890,Other social work activities without accommodation,,Meydan,
